obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('130',)",3722915111,8,3.645430088,3742914149,3742914150,3722915111,0,internal_timestamp,75.21199799,1513926311,33.14960098,0,10.16069984,1025.82576,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('131',)",3722915111,8,3.645420074,3742914149,3742914150,3722915111,0,internal_timestamp,75.21199799,1513926311,33.14960098,0,10.16059971,1025.825777,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('132',)",3722915111,8,3.645420074,3742914149,3742914150,3722915111,0,internal_timestamp,75.21099854,1513926311,33.14960098,0,10.16059971,1025.825773,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('133',)",3722915111,8,3.645420074,3742914149,3742914150,3722915111,0,internal_timestamp,75.21700287,1513926311,33.14960098,0,10.16049957,1025.825817,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('134',)",3722915112,8,3.645420074,3742914149,3742914150,3722915112,0,internal_timestamp,75.21700287,1513926312,33.14970016,0,10.16049957,1025.825894,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('135',)",3722915112,8,3.645430088,3742914149,3742914150,3722915112,0,internal_timestamp,75.21800232,1513926312,33.14970016,0,10.16059971,1025.825882,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('136',)",3722915112,8,3.645430088,3742914149,3742914150,3722915112,0,internal_timestamp,75.21800232,1513926312,33.14960098,0,10.16059971,1025.825805,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('137',)",3722915112,8,3.645420074,3742914149,3742914150,3722915112,0,internal_timestamp,75.22100067,1513926312,33.1495018,0,10.16059971,1025.825741,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('138',)",3722915112,8,3.645410061,3742914149,3742914150,3722915112,0,internal_timestamp,75.22200012,1513926312,33.1493988,0,10.16059971,1025.825665,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('139',)",3722915112,8,3.645400047,3742914149,3742914150,3722915112,0,internal_timestamp,75.22299957,1513926312,33.14929962,0,10.16059971,1025.825592,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('140',)",3722915112,8,3.64538002,3742914149,3742914150,3722915112,0,internal_timestamp,75.22000122,1513926312,33.14929962,0,10.16049957,1025.825596,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('141',)",3722915112,8,3.645390034,3742914149,3742914150,3722915112,0,internal_timestamp,75.21800232,1513926312,33.14929962,0,10.16049957,1025.825587,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('142',)",3722915112,8,3.645400047,3742914149,3742914150,3722915112,0,internal_timestamp,75.22000122,1513926312,33.1493988,0,10.16049957,1025.825673,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('143',)",3722915112,8,3.645400047,3742914149,3742914150,3722915112,0,internal_timestamp,75.22499847,1513926312,33.1495018,0,10.16049957,1025.825776,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('144',)",3722915112,8,3.645420074,3742914149,3742914150,3722915112,0,internal_timestamp,75.22000122,1513926312,33.14960098,0,10.16049957,1025.825831,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('145',)",3722915112,8,3.645450115,3742914149,3742914150,3722915112,0,internal_timestamp,75.22000122,1513926312,33.14989853,0,10.16059971,1025.826046,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('146',)",3722915112,8,3.645479918,3742914149,3742914150,3722915112,0,internal_timestamp,75.21900177,1513926312,33.15010071,0,10.16059971,1025.826199,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('147',)",3722915112,8,3.645489931,3742914149,3742914150,3722915112,0,internal_timestamp,75.22100067,1513926312,33.15019989,0,10.16059971,1025.826285,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('148',)",3722915112,8,3.645489931,3742914149,3742914150,3722915112,0,internal_timestamp,75.22399902,1513926312,33.15019989,0,10.16059971,1025.826299,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('149',)",3722915112,8,3.645479918,3742914149,3742914150,3722915112,0,internal_timestamp,75.21600342,1513926312,33.15010071,0,10.16059971,1025.826185,29,13,29,13,29,29,29,13,29,29,44.64102,-124.30216
"('150',)",3722915112,8,3.645479918,3742914149,3742914150,3722915112,0,internal_timestamp,75.21199799,1513926312,33.15019989,0,10.16059971,1025.826244,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('151',)",3722915112,8,3.645489931,3742914149,3742914150,3722915112,0,internal_timestamp,75.20999908,1513926312,33.15019989,0,10.16059971,1025.826235,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('152',)",3722915112,8,3.645499945,3742914149,3742914150,3722915112,0,internal_timestamp,75.20800018,1513926312,33.15039825,0,10.16059971,1025.826381,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('153',)",3722915112,8,3.645499945,3742914149,3742914150,3722915112,0,internal_timestamp,75.20200348,1513926312,33.15039825,0,10.16059971,1025.826354,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('154',)",3722915112,8,3.645509958,3742914149,3742914150,3722915112,0,internal_timestamp,75.20300293,1513926312,33.15060043,0,10.16049957,1025.826533,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('155',)",3722915112,8,3.645509958,3742914149,3742914150,3722915112,0,internal_timestamp,75.20200348,1513926312,33.15060043,0,10.16049957,1025.826528,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('156',)",3722915112,8,3.645519972,3742914149,3742914150,3722915112,0,internal_timestamp,75.1969986,1513926312,33.15069962,0,10.16049957,1025.826583,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('157',)",3722915112,8,3.645509958,3742914149,3742914150,3722915112,0,internal_timestamp,75.18800354,1513926312,33.15060043,0,10.16049957,1025.826465,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('158',)",3722915113,8,3.645499945,3742914149,3742914150,3722915113,0,internal_timestamp,75.17700195,1513926313,33.15039825,0,10.16049957,1025.826257,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('159',)",3722915113,8,3.645469904,3742914149,3742914150,3722915113,0,internal_timestamp,75.1740036,1513926313,33.15019989,0,10.16059971,1025.826072,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('160',)",3722915113,8,3.645469904,3742914149,3742914150,3722915113,0,internal_timestamp,75.16899872,1513926313,33.15010071,0,10.16059971,1025.825972,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('161',)",3722915113,8,3.64545989,3742914149,3742914150,3722915113,0,internal_timestamp,75.16500092,1513926313,33.15000153,0,10.16059971,1025.825876,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('162',)",3722915113,8,3.64545989,3742914149,3742914150,3722915113,0,internal_timestamp,75.15599823,1513926313,33.15000153,0,10.16059971,1025.825835,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('163',)",3722915113,8,3.64545989,3742914149,3742914150,3722915113,0,internal_timestamp,75.15200043,1513926313,33.15000153,0,10.16059971,1025.825817,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('164',)",3722915113,8,3.64545989,3742914149,3742914150,3722915113,0,internal_timestamp,75.14600372,1513926313,33.15000153,0,10.16059971,1025.82579,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('165',)",3722915113,8,3.645440102,3742914149,3742914150,3722915113,0,internal_timestamp,75.13999939,1513926313,33.14989853,0,10.16059971,1025.825682,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('166',)",3722915113,8,3.645440102,3742914149,3742914150,3722915113,0,internal_timestamp,75.1309967,1513926313,33.14989853,0,10.16059971,1025.825641,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('167',)",3722915114,8,3.64545989,3742914149,3742914150,3722915114,0,internal_timestamp,75.12200165,1513926314,33.15010071,0,10.16059971,1025.825758,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('168',)",3722915114,8,3.645479918,3742914149,3742914150,3722915114,0,internal_timestamp,75.11399841,1513926314,33.15019989,0,10.16059971,1025.825799,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('169',)",3722915114,8,3.645489931,3742914149,3742914150,3722915114,0,internal_timestamp,75.10399628,1513926314,33.15039825,0,10.16059971,1025.825908,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('170',)",3722915114,8,3.645499945,3742914149,3742914150,3722915114,0,internal_timestamp,75.09999847,1513926314,33.15039825,0,10.16059971,1025.82589,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('171',)",3722915114,8,3.645489931,3742914149,3742914150,3722915114,0,internal_timestamp,75.08999634,1513926314,33.15039825,0,10.16059971,1025.825844,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('172',)",3722915114,8,3.645489931,3742914149,3742914150,3722915114,0,internal_timestamp,75.08000183,1513926314,33.15039825,0,10.16059971,1025.825799,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('173',)",3722915114,8,3.645489931,3742914149,3742914150,3722915114,0,internal_timestamp,75.06999969,1513926314,33.15039825,0,10.16049957,1025.82577,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('174',)",3722915114,8,3.645499945,3742914149,3742914150,3722915114,0,internal_timestamp,75.05799866,1513926314,33.15050125,0,10.16049957,1025.825796,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('175',)",3722915114,8,3.645509958,3742914149,3742914150,3722915114,0,internal_timestamp,75.0490036,1513926314,33.15069962,0,10.16049957,1025.82591,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('176',)",3722915114,8,3.645519972,3742914149,3742914150,3722915114,0,internal_timestamp,75.03600311,1513926314,33.1507988,0,10.16049957,1025.825928,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('177',)",3722915114,8,3.645529985,3742914149,3742914150,3722915114,0,internal_timestamp,75.02700043,1513926314,33.15090179,0,10.16049957,1025.825968,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('178',)",3722915114,8,3.645529985,3742914149,3742914150,3722915114,0,internal_timestamp,75.01599884,1513926314,33.1507988,0,10.16049957,1025.825837,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('179',)",3722915114,8,3.645519972,3742914149,3742914150,3722915114,0,internal_timestamp,75.0059967,1513926314,33.15069962,0,10.16059971,1025.825697,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('180',)",3722915114,8,3.645509958,3742914149,3742914150,3722915114,0,internal_timestamp,74.9940033,1513926314,33.15060043,0,10.16059971,1025.825566,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('181',)",3722915114,8,3.645499945,3742914149,3742914150,3722915114,0,internal_timestamp,74.98500061,1513926314,33.15039825,0,10.16059971,1025.825367,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('182',)",3722915114,8,3.645489931,3742914149,3742914150,3722915114,0,internal_timestamp,74.97299957,1513926314,33.15039825,0,10.16059971,1025.825313,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('183',)",3722915114,8,3.645479918,3742914149,3742914150,3722915114,0,internal_timestamp,74.95800018,1513926314,33.15029907,0,10.16059971,1025.825167,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('184',)",3722915115,8,3.645489931,3742914149,3742914150,3722915115,0,internal_timestamp,74.9469986,1513926315,33.15039825,0,10.16049957,1025.825211,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('185',)",3722915116,8,3.645509958,3742914149,3742914150,3722915116,0,internal_timestamp,74.93399811,1513926316,33.15069962,0,10.16049957,1025.825387,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('186',)",3722915116,8,3.645529985,3742914149,3742914150,3722915116,0,internal_timestamp,74.92299652,1513926316,33.15090179,0,10.16049957,1025.825495,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('187',)",3722915116,8,3.645550013,3742914149,3742914150,3722915116,0,internal_timestamp,74.91000366,1513926316,33.15110016,0,10.16049957,1025.82559,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('188',)",3722915116,8,3.645560026,3742914149,3742914150,3722915116,0,internal_timestamp,74.89499664,1513926316,33.15129852,0,10.16049957,1025.825677,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('189',)",3722915116,8,3.645560026,3742914149,3742914150,3722915116,0,internal_timestamp,74.88200378,1513926316,33.15129852,0,10.16049957,1025.825618,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('190',)",3722915116,8,3.645560026,3742914149,3742914150,3722915116,0,internal_timestamp,74.86599731,1513926316,33.15119934,0,10.16049957,1025.825468,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('191',)",3722915116,8,3.645539999,3742914149,3742914150,3722915116,0,internal_timestamp,74.85700226,1513926316,33.15110016,0,10.16049957,1025.82535,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('192',)",3722915117,8,3.645550013,3742914149,3742914150,3722915117,0,internal_timestamp,74.83599854,1513926317,33.15110016,0,10.16049957,1025.825254,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('193',)",3722915117,8,3.645550013,3742914149,3742914150,3722915117,0,internal_timestamp,74.8239975,1513926317,33.15110016,0,10.16049957,1025.825199,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('194',)",3722915117,8,3.645550013,3742914149,3742914150,3722915117,0,internal_timestamp,74.81300354,1513926317,33.15110016,0,10.16049957,1025.82515,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('195',)",3722915117,8,3.645529985,3742914149,3742914150,3722915117,0,internal_timestamp,74.79699707,1513926317,33.15090179,0,10.16059971,1025.824905,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('196',)",3722915117,8,3.645519972,3742914149,3742914150,3722915117,0,internal_timestamp,74.78199768,1513926317,33.15069962,0,10.16059971,1025.824679,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('197',)",3722915117,8,3.645499945,3742914149,3742914150,3722915117,0,internal_timestamp,74.76699829,1513926317,33.15050125,0,10.16059971,1025.824456,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('198',)",3722915117,8,3.645489931,3742914149,3742914150,3722915117,0,internal_timestamp,74.74900055,1513926317,33.15039825,0,10.16059971,1025.824294,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('199',)",3722915117,8,3.645479918,3742914149,3742914150,3722915117,0,internal_timestamp,74.73500061,1513926317,33.15039825,0,10.16059971,1025.824231,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('200',)",3722915117,8,3.645479918,3742914149,3742914150,3722915117,0,internal_timestamp,74.72100067,1513926317,33.15039825,0,10.16049957,1025.824184,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('201',)",3722915117,8,3.645469904,3742914149,3742914150,3722915117,0,internal_timestamp,74.70600128,1513926317,33.15029907,0,10.16049957,1025.824039,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('202',)",3722915117,8,3.645469904,3742914149,3742914150,3722915117,0,internal_timestamp,74.69000244,1513926317,33.15039825,0,10.16049957,1025.824043,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('203',)",3722915117,8,3.64545989,3742914149,3742914150,3722915117,0,internal_timestamp,74.6740036,1513926317,33.15029907,0,10.16049957,1025.823893,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('204',)",3722915117,8,3.645440102,3742914149,3742914150,3722915117,0,internal_timestamp,74.65599823,1513926317,33.15010071,0,10.16049957,1025.823657,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('205',)",3722915117,8,3.645430088,3742914149,3742914150,3722915117,0,internal_timestamp,74.63700104,1513926317,33.15000153,0,10.16059971,1025.823476,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('206',)",3722915117,8,3.645430088,3742914149,3742914150,3722915117,0,internal_timestamp,74.62200165,1513926317,33.15000153,0,10.16059971,1025.823408,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('207',)",3722915117,8,3.645430088,3742914149,3742914150,3722915117,0,internal_timestamp,74.60700226,1513926317,33.15000153,0,10.16059971,1025.82334,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('208',)",3722915117,8,3.645440102,3742914149,3742914150,3722915117,0,internal_timestamp,74.59300232,1513926317,33.15000153,0,10.16059971,1025.823276,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('209',)",3722915117,8,3.645440102,3742914149,3742914150,3722915117,0,internal_timestamp,74.57499695,1513926317,33.15000153,0,10.16059971,1025.823194,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('210',)",3722915117,8,3.645440102,3742914149,3742914150,3722915117,0,internal_timestamp,74.56099701,1513926317,33.15000153,0,10.16069984,1025.823113,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('211',)",3722915117,8,3.645430088,3742914149,3742914150,3722915117,0,internal_timestamp,74.53800201,1513926317,33.14989853,0,10.16069984,1025.822929,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('212',)",3722915117,8,3.645430088,3742914149,3742914150,3722915117,0,internal_timestamp,74.52400208,1513926317,33.14989853,0,10.16069984,1025.822865,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('213',)",3722915117,8,3.645420074,3742914149,3742914150,3722915117,0,internal_timestamp,74.51200104,1513926317,33.14979935,0,10.16069984,1025.822733,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('214',)",3722915117,8,3.645420074,3742914149,3742914150,3722915117,0,internal_timestamp,74.4940033,1513926317,33.14989853,0,10.16059971,1025.822746,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('215',)",3722915117,8,3.645420074,3742914149,3742914150,3722915117,0,internal_timestamp,74.47899628,1513926317,33.15000153,0,10.16059971,1025.822758,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('216',)",3722915117,8,3.645430088,3742914149,3742914150,3722915117,0,internal_timestamp,74.46299744,1513926317,33.15000153,0,10.16059971,1025.822685,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('217',)",3722915117,8,3.645440102,3742914149,3742914150,3722915117,0,internal_timestamp,74.44200134,1513926317,33.15010071,0,10.16049957,1025.822684,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('218',)",3722915117,8,3.645430088,3742914149,3742914150,3722915117,0,internal_timestamp,74.42299652,1513926317,33.15010071,0,10.16049957,1025.822598,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('219',)",3722915117,8,3.645430088,3742914149,3742914150,3722915117,0,internal_timestamp,74.40899658,1513926317,33.15000153,0,10.16059971,1025.82244,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('220',)",3722915117,8,3.645420074,3742914149,3742914150,3722915117,0,internal_timestamp,74.39299774,1513926317,33.15000153,0,10.16059971,1025.822367,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('221',)",3722915117,8,3.645420074,3742914149,3742914150,3722915117,0,internal_timestamp,74.3730011,1513926317,33.14989853,0,10.16059971,1025.822196,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
